ID,Source,TMC,Severity,Start_Time,End_Time,Latitude,Longitude,End_Lat,End_Lng,Distance(mi),EventSeverity,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-219735,MapQuest,201,2,7/20/2016 10:02,7/20/2016 10:47,41.711582,-71.500237,,,0.0,Accident on RI-115 Toll Gate Rd at Elmer Ave.,1.0,Elmer Ave,R,Warwick,Kent,RI,02886-0645,US,US/Eastern,KPVD,7/20/2016 9:51,75.9,,37.0,30.22,10.0,North,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-219817,MapQuest,201,3,7/21/2016 7:51,7/21/2016 8:36,41.697548,-71.475235,,,0.0,Accident on I-95 Southbound at Exits 10 10A 10B RI-117 Centerville Rd.,,I-95 N,R,Warwick,Kent,RI,2886,US,US/Eastern,KPVD,7/21/2016 7:51,71.1,,59.0,30.17,10.0,West,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-219867,MapQuest,201,3,7/21/2016 16:06,7/21/2016 16:51,41.78299,-71.423927,,,0.0,Right hand shoulder blocked due to accident on I-95 Northbound at Exit 16 RI-10.,,I-95 S,R,Cranston,Providence,RI,2910,US,US/Eastern,KPVD,7/21/2016 15:51,89.1,,31.0,30.05,10.0,WSW,16.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-219938,MapQuest,245,3,7/22/2016 9:07,7/22/2016 9:37,41.650898,-71.60601,,,0.0,Two lanes blocked due to accident on I-95 Southbound at Exit 6 RI-3 Nooseneck Hill Rd.,,Nooseneck Hill Rd,R,West Greenwich,Kent,RI,2817,US,US/Eastern,KOQU,7/22/2016 8:50,,,,29.92,15.0,WSW,17.3,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-220071,MapQuest,229,3,7/24/2016 9:47,7/24/2016 11:02,41.603451,-71.657616,,,0.0,Slow traffic and right and center lane closed due to accident on I-95 Southbound at Exits 5A 5B RI-102 Victory Hwy.,,Victory Hwy,R,West Greenwich,Kent,RI,2817,US,US/Eastern,KOQU,7/24/2016 9:50,,,,29.95,15.0,North,9.2,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-220080,MapQuest,229,3,7/24/2016 13:10,7/24/2016 14:25,41.817032,-71.398689,,,0.0,Slow traffic very slow traffic and left and center lane blocked due to accident on I-195 Eastbound at Exit 2 US-1 Alt US-44.,,I-195 E,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/24/2016 12:51,84.0,,44.0,29.95,10.0,West,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-220098,MapQuest,201,2,7/24/2016 17:26,7/24/2016 18:41,41.756657,-71.352242,,,0.0,Accident on Shore Dr at Park Square Ave.,25.0,N Shore Dr,R,Riverside,Providence,RI,02915-2905,US,US/Eastern,KPVD,7/24/2016 17:51,81.0,,62.0,29.92,10.0,SE,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-220106,MapQuest,201,2,7/24/2016 21:19,7/24/2016 22:10,41.842873,-71.41214,,,0.0,Accident on Corliss St Northbound at Industrial Dr.,159.0,Corliss St,R,Providence,Providence,RI,02904-2611,US,US/Eastern,KSFZ,7/24/2016 21:15,,,,29.98,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-220251,MapQuest,201,3,7/26/2016 7:16,7/26/2016 7:46,41.826149,-71.419518,,,0.0,Center lane blocked due to accident on I-95 Southbound at Exits 21 22A-B-C 22C-B-A Atwells Ave.,,I-95 S,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/26/2016 6:51,73.9,,79.0,29.84,10.0,West,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-220275,MapQuest,201,3,7/26/2016 8:59,7/26/2016 9:44,41.81461,-71.370094,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-195 Westbound at Exit 6 Freeborn Ave.,955.0,Broadway,R,East Providence,Providence,RI,02914-4714,US,US/Eastern,KPVD,7/26/2016 8:51,82.0,,58.0,29.84,10.0,West,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-220335,MapQuest,201,2,7/26/2016 16:51,7/26/2016 17:21,41.666836,-71.449768,,,0.0,Accident on US-1 Post Rd at Williams St.,4559.0,Post Rd,R,East Greenwich,Kent,RI,02818-4150,US,US/Eastern,KPVD,7/26/2016 16:51,91.0,,34.0,29.8,10.0,WNW,12.7,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-220517,MapQuest,201,3,7/28/2016 8:06,7/28/2016 8:36,41.790939,-71.416161,,,0.0,Accident on I-95 Northbound near US-1 Elmwood Ave.,,I-95 N,R,Providence,Providence,RI,2907,US,US/Eastern,KPVD,7/28/2016 7:51,75.9,,69.0,29.92,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-220530,MapQuest,201,3,7/28/2016 8:46,7/28/2016 9:31,41.81461,-71.370094,,,0.0,Right hand shoulder blocked and right lane blocked due to accident on I-195 Westbound at Exit 6 Freeborn Ave.,955.0,Broadway,R,East Providence,Providence,RI,02914-4714,US,US/Eastern,KPVD,7/28/2016 8:51,79.0,,64.0,29.92,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-220572,MapQuest,201,3,7/28/2016 14:04,7/28/2016 14:34,41.451908,-71.780952,,,0.0,Accident on I-95 Southbound at Exit 2 Woodville Alton Rd.,,I-95 S,R,Ashaway,Washington,RI,2804,US,US/Eastern,KWST,7/28/2016 13:53,82.9,,67.0,29.91,9.0,SSW,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-220634,MapQuest,245,2,7/29/2016 6:31,7/29/2016 7:01,41.7817,-71.41967,,,0.0,Two lanes blocked due to accident on US-1 Elmwood Ave Southbound at McKinley St.,1079.0,Elmwood Ave,R,Providence,Providence,RI,02907-3641,US,US/Eastern,KPVD,7/29/2016 6:51,73.9,,82.0,29.86,5.0,NNW,9.2,0.02,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-220789,MapQuest,229,3,7/30/2016 14:34,7/30/2016 15:49,41.666485,-71.500938,,,0.0,Slow traffic due to accident on I-95 Northbound at Exits 8 8A 8B RI-2 Quaker Ln.,,I-95 N,R,West Warwick,Kent,RI,2893,US,US/Eastern,KPVD,7/30/2016 14:51,82.9,,60.0,30.02,10.0,South,12.7,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-220879,MapQuest,201,3,8/1/2016 7:13,8/1/2016 7:43,41.81461,-71.370094,,,0.0,Right hand shoulder blocked due to accident on I-195 Westbound at Exit 6 Freeborn Ave.,955.0,Broadway,R,East Providence,Providence,RI,02914-4714,US,US/Eastern,KPVD,8/1/2016 6:51,66.9,,84.0,30.09,10.0,NNE,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-220909,MapQuest,201,3,8/1/2016 10:53,8/1/2016 11:23,41.826115,-71.419327,,,0.0,Right lane blocked due to accident on I-95 Southbound at Exits 21 22A-B-C 22C-B-A Atwells Ave.,,I-95 S,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,8/1/2016 10:51,75.0,,66.0,30.09,10.0,East,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-220910,MapQuest,201,2,8/1/2016 10:51,8/1/2016 11:36,41.817696,-71.378181,,,0.0,Accident on Freeborn Ave at Purchase St.,39.0,Purchase St,R,East Providence,Providence,RI,02914-4525,US,US/Eastern,KPVD,8/1/2016 10:51,75.0,,66.0,30.09,10.0,East,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326148,MapQuest,241,3,1/27/2017 8:27,1/27/2017 8:56,41.818672,-71.381371,,,0.01,Left lane blocked and heavy traffic due to accident on I-195 Westbound at Exits 4 5 US-44.,,US-6 W,R,East Providence,Providence,RI,2914,US,US/Eastern,KPVD,1/27/2017 8:51,39.9,31.1,53.0,29.55,10.0,WSW,17.3,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326197,MapQuest,201,3,1/27/2017 14:56,1/27/2017 15:26,41.83617,-71.415436,,,0.01,Right lane blocked due to accident on I-95 Northbound at Exit 23 RI-146 Louisquisset Pike.,,I-95 S,R,Providence,Providence,RI,2908,US,US/Eastern,KSFZ,1/27/2017 14:56,39.9,31.4,45.0,29.51,10.0,West,16.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326225,MapQuest,201,3,1/27/2017 18:01,1/27/2017 18:31,41.748184,-71.443031,,,0.01,Right hand shoulder blocked due to accident on I-95 Southbound at Exits 14-15 14B-A RI-37.,,I-95 S,R,Warwick,Kent,RI,2888,US,US/Eastern,KPVD,1/27/2017 17:51,39.9,31.4,40.0,29.49,10.0,West,16.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-326268,MapQuest,201,2,1/28/2017 16:08,1/28/2017 16:53,41.817509,-71.43853,,,0.01,Left lane blocked due to accident on US-6 Eastbound near Broadway.,,RI-10 N,R,Providence,Providence,RI,2909,US,US/Eastern,KPVD,1/28/2017 15:51,39.0,31.8,41.0,29.6,10.0,West,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326292,MapQuest,201,3,1/29/2017 10:38,1/29/2017 11:22,41.826138,-71.418961,,,0.01,Right lane blocked due to accident on I-95 Southbound at Exits 21 22A-B-C 22C-B-A Service Road 8.,,I-95 N,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,1/29/2017 10:51,42.1,35.7,43.0,29.7,10.0,West,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326343,MapQuest,201,3,1/30/2017 7:46,1/30/2017 8:15,41.788891,-71.506592,,,0.01,Left lane blocked due to accident on I-295 Northbound at Exit 4 RI-14 Plainfield Pike.,1902.0,Plainfield Pike,L,Cranston,Providence,RI,02921-2042,US,US/Eastern,KPVD,1/30/2017 7:51,25.0,,85.0,29.77,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326349,MapQuest,201,3,1/30/2017 8:01,1/30/2017 8:31,41.697548,-71.475235,,,0.01,Left hand shoulder blocked due to accident on I-95 Northbound at Exits 10 10A 10B RI-117 Centerville Rd.,,I-95 N,R,Warwick,Kent,RI,2886,US,US/Eastern,KPVD,1/30/2017 7:51,25.0,,85.0,29.77,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326380,MapQuest,201,2,1/30/2017 10:57,1/30/2017 11:27,41.813931,-71.439766,,,0.01,Accident on US-6 Westbound at RI-10.,,RI-10 N,R,Providence,Providence,RI,2909,US,US/Eastern,KPVD,1/30/2017 10:51,34.0,27.2,42.0,29.76,10.0,North,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326465,MapQuest,245,3,1/31/2017 7:16,1/31/2017 7:45,41.818672,-71.381371,,,0.01,Two lanes blocked due to accident on I-195 Eastbound at Exits 4 5 US-44.,,US-6 W,R,East Providence,Providence,RI,2914,US,US/Eastern,KPVD,1/31/2017 6:51,19.9,9.3,60.0,30.0,10.0,West,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326509,MapQuest,245,2,1/31/2017 8:41,1/31/2017 9:11,41.821945,-71.470184,,,0.01,Two lanes blocked and delays due to accident on US-6 Eastbound at RI-128 Killingly St.,,Killingly St,R,Providence,Providence,RI,2909,US,US/Eastern,KPVD,1/31/2017 8:51,24.1,,53.0,29.99,10.0,Calm,,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326542,MapQuest,245,3,1/31/2017 10:41,1/31/2017 11:11,41.78299,-71.423927,,,0.01,Two lanes blocked due to accident on I-95 Southbound at Exit 16 RI-10.,,I-95 S,R,Cranston,Providence,RI,2910,US,US/Eastern,KPVD,1/31/2017 10:51,28.0,,43.0,29.99,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326602,MapQuest,201,3,1/31/2017 13:46,1/31/2017 14:31,41.65926,-71.548058,,,0.01,Accident on I-95 Southbound at Exit 7 New London Tpke.,,New London Tpke,R,West Greenwich,Kent,RI,2817,US,US/Eastern,KOQU,1/31/2017 13:50,24.8,17.9,93.0,29.88,1.2,SSE,5.8,,Snow Showers,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326603,MapQuest,241,3,1/31/2017 13:44,1/31/2017 14:28,41.811031,-71.405548,,,0.01,Left lane blocked due to accident on I-195 Westbound at Exit 1B I-95.,,Providence River Bridge,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,1/31/2017 13:48,24.8,19.1,86.0,29.89,0.8,SE,4.6,0.02,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326605,MapQuest,241,3,1/31/2017 13:58,1/31/2017 14:41,41.748184,-71.443031,,,0.01,Right lane blocked due to accident on I-95 Southbound at Exits 14-15 14B-A RI-37.,,I-95 S,R,Warwick,Kent,RI,2888,US,US/Eastern,KPVD,1/31/2017 14:01,25.0,18.1,85.0,29.89,1.0,ESE,5.8,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326608,MapQuest,241,3,1/31/2017 14:07,1/31/2017 14:36,41.697708,-71.475525,,,0.01,Left lane blocked and queueing traffic due to accident on I-95 Southbound at Exits 10 10A 10B RI-117 Centerville Rd.,,Centerville Rd,R,Warwick,Kent,RI,2886,US,US/Eastern,KPVD,1/31/2017 14:08,25.0,18.1,85.0,29.89,1.0,ESE,5.8,0.0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326609,MapQuest,201,2,1/31/2017 14:10,1/31/2017 14:55,41.868397,-71.43087,,,0.01,Accident on RI-146 Eddie Dowling Hwy Northbound at RI-15 Mineral Spring Ave.,,Mineral Spring Ave,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,1/31/2017 14:12,24.8,20.5,86.0,29.86,0.2,Variable,3.5,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326610,MapQuest,201,3,1/31/2017 14:04,1/31/2017 14:50,41.800594,-71.403076,,,0.01,Accident on I-95 Northbound at Exit 18 US-1 Alt Allens Ave.,,Thurbers Ave,R,Providence,Providence,RI,2905,US,US/Eastern,KPVD,1/31/2017 14:01,25.0,18.1,85.0,29.89,1.0,ESE,5.8,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326630,MapQuest,201,3,1/31/2017 15:39,1/31/2017 16:54,41.816711,-71.415031,,,0.01,Accident on I-95 Northbound at Exits 19 20 US-6.,,I-95 N,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,1/31/2017 15:51,25.0,19.3,88.0,29.86,0.5,East,4.6,0.04,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326631,MapQuest,241,3,1/31/2017 15:44,1/31/2017 16:28,41.818672,-71.381371,,,0.01,Right shoulder lane blocked due to accident on I-195 Eastbound at Exits 4 5 US-44.,,US-6 W,R,East Providence,Providence,RI,2914,US,US/Eastern,KPVD,1/31/2017 15:51,25.0,19.3,88.0,29.86,0.5,East,4.6,0.04,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326646,MapQuest,201,2,1/31/2017 16:37,1/31/2017 17:21,41.788891,-71.506592,,,0.01,Accident on I-295 Southbound at Exit 4 RI-14 Plainfield Pike.,1902.0,Plainfield Pike,L,Cranston,Providence,RI,02921-2042,US,US/Eastern,KPVD,1/31/2017 16:25,25.0,18.1,88.0,29.84,0.8,East,5.8,0.02,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326650,MapQuest,201,3,1/31/2017 16:46,1/31/2017 17:16,41.945061,-71.436867,,,0.01,Accident on I-295 Northbound at Exit 10 RI-122 Mendon Rd.,,I-295 S,R,Cumberland,Providence,RI,2864,US,US/Eastern,KSFZ,1/31/2017 16:56,24.1,18.2,88.0,29.89,0.8,East,4.6,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326750,MapQuest,201,2,2/1/2017 8:43,2/1/2017 9:13,41.795982,-71.48275,,,0.01,Accident on RI-14 Plainfield Pike near RI-5 Atwood Ave.,900.0,Atwood Ave,L,Johnston,Providence,RI,02919-6204,US,US/Eastern,KSFZ,2/1/2017 8:56,35.1,30.1,76.0,29.92,10.0,West,5.8,0.01,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-326809,MapQuest,201,2,2/1/2017 16:09,2/1/2017 16:40,41.540154,-71.468651,,,0.01,Left hand shoulder blocked due to accident on RI-4 Southbound at US-1 Tower Hill Rd.,,RI-4,R,North Kingstown,Washington,RI,2852,US,US/Eastern,KOQU,2/1/2017 15:55,42.8,37.5,36.0,29.9,15.0,WSW,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-326812,MapQuest,201,3,2/1/2017 16:23,2/1/2017 16:53,41.813786,-71.404633,,,0.01,Gore point obstructed due to accident on I-195 Westbound at Exit 1B I-95.,,Providence River Bridge,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,2/1/2017 16:51,39.9,34.5,45.0,29.92,10.0,SW,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326819,MapQuest,241,3,2/1/2017 17:36,2/1/2017 18:06,41.666798,-71.490311,,,0.01,Right lane blocked due to accident on I-95 Southbound at Exit 9 RI-4.,,I-95 N,R,East Greenwich,Kent,RI,2818,US,US/Eastern,KPVD,2/1/2017 17:51,37.9,32.7,51.0,29.93,10.0,SW,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-326821,MapQuest,201,3,2/1/2017 17:46,2/1/2017 18:15,41.83617,-71.415436,,,0.01,Left hand shoulder blocked due to accident on I-95 Southbound at Exit 23 RI-146 Louisquisset Pike.,,I-95 S,R,Providence,Providence,RI,2908,US,US/Eastern,KSFZ,2/1/2017 17:56,37.0,,48.0,29.98,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-326840,MapQuest,201,3,2/1/2017 21:38,2/1/2017 22:08,41.75433,-71.437218,,,0.01,Left lane closed due to accident on I-95 Southbound at Exit 15 Jefferson Blvd.,,Jefferson Blvd,R,Warwick,Kent,RI,2888,US,US/Eastern,KPVD,2/1/2017 21:51,35.1,31.0,64.0,29.98,10.0,West,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-326866,MapQuest,201,3,2/2/2017 6:53,2/2/2017 7:22,41.820759,-71.512665,,,0.01,Right lane blocked due to accident on I-295 Southbound at Exit 6 US-6.,,I-295 N,R,Johnston,Providence,RI,2919,US,US/Eastern,KSFZ,2/2/2017 6:56,24.1,,75.0,30.09,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-326878,MapQuest,201,3,2/2/2017 7:08,2/2/2017 7:38,41.748184,-71.443031,,,0.01,Right lane blocked due to accident on I-95 Northbound at Exits 14-15 14B-A RI-37.,,I-95 S,R,Warwick,Kent,RI,2888,US,US/Eastern,KPVD,2/2/2017 6:51,26.1,,75.0,30.05,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326902,MapQuest,201,3,2/2/2017 8:00,2/2/2017 8:30,41.748184,-71.443031,,,0.01,Left lane blocked due to accident on I-95 Northbound at Exits 14-15 14B-A RI-37.,,I-95 S,R,Warwick,Kent,RI,2888,US,US/Eastern,KPVD,2/2/2017 7:51,28.9,,75.0,30.05,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326964,MapQuest,201,2,2/2/2017 14:15,2/2/2017 14:45,41.813423,-71.407829,,,0.01,Left lane blocked due to accident on US-6 Eastbound at I-95.,,I-95 S,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,2/2/2017 13:51,39.0,30.6,45.0,29.98,10.0,West,15.0,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-326970,MapQuest,201,2,2/2/2017 15:55,2/2/2017 16:26,41.804245,-71.440598,,,0.01,Left lane blocked due to accident on RI-10 Southbound at Huntington Ave.,,Huntington Ave,R,Providence,Providence,RI,2909,US,US/Eastern,KPVD,2/2/2017 15:51,37.0,28.5,42.0,30.02,10.0,WNW,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-327107,MapQuest,201,3,2/3/2017 15:11,2/3/2017 15:42,41.800594,-71.403076,,,0.01,Left lane blocked due to accident on I-95 Southbound at Exit 18 US-1 Alt Allens Ave.,,Thurbers Ave,R,Providence,Providence,RI,2905,US,US/Eastern,KPVD,2/3/2017 14:51,32.0,27.5,37.0,30.07,10.0,Variable,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-327117,MapQuest,201,2,2/3/2017 16:22,2/3/2017 16:53,41.811031,-71.405548,,,0.01,Left hand shoulder blocked due to accident on US-6 Eastbound at Exit 1A I-95.,,Providence River Bridge,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,2/3/2017 16:51,30.9,25.2,38.0,30.05,10.0,WSW,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-327118,MapQuest,201,3,2/3/2017 16:21,2/3/2017 16:52,41.81461,-71.370094,,,0.01,Left lane blocked due to accident on I-195 Westbound at Exit 6 RI-103 Warren Ave.,955.0,Broadway,R,East Providence,Providence,RI,02914-4714,US,US/Eastern,KPVD,2/3/2017 15:51,32.0,25.6,35.0,30.06,10.0,WNW,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-327127,MapQuest,241,2,2/3/2017 17:24,2/3/2017 17:53,41.804245,-71.440598,,,0.01,Right lane blocked due to accident on RI-10 Northbound at Huntington Ave.,,Huntington Ave,R,Providence,Providence,RI,2909,US,US/Eastern,KPVD,2/3/2017 17:51,30.9,25.2,38.0,30.06,10.0,West,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-327170,MapQuest,201,3,2/3/2017 22:14,2/3/2017 22:44,41.728481,-71.458443,,,0.01,Right and Right Center lane closed due to accident on I-95 Southbound near Exit 13 Airport Connector Rd.,,I-95 N,R,Warwick,Kent,RI,2886,US,US/Eastern,KPVD,2/3/2017 21:51,28.9,17.3,36.0,30.1,10.0,NW,16.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
